Name,Yr/Seas,Year,Season,Date,Month,Time,Citizenship,Sex,Age,Oxy,Ascents,Dth,Host,Cause,Altitude
George Herbert Leigh Mallory,1924 Spr,1924,1,8-Jun,6,NA,UK,1,37,1,0,1,NA,Fall,8160m
Maurice Wilson,1934 Spr,1934,1,1-Jun,6,NA,UK,1,36,0,0,1,NA,Exposure/Frostbite,6500m
Mingma Dorje Sherpa,1952 Aut,1952,3,31-Oct,10,10:00,Nepal,1,NA,0,0,1,NA,Falling Rock/Ice,6950m
Ji Wang,1960 Spr,1960,1,31-Dec,12,NA,China,1,NA,NA,0,1,NA,AMS,6400m
Nawang Tshering Sherpa,1962 Spr,1962,1,27-Apr,4,16:00,Nepal,1,NA,0,0,1,NA,Falling Rock/Ice,6700m
John Edgar (Jake) Breitenbach,1963 Spr,1963,1,23-Mar,3,14:00,USA,1,27,0,0,1,NA,Icefall Collapse,5800m
Zhi-Qing Shou,1964 Spr,1964,1,31-Dec,12,NA,China,1,NA,NA,0,1,NA,AMS,7000m
Gao-Shu Ma,1966 Spr,1966,1,31-Dec,12,NA,China,1,NA,1,0,1,NA,Fall,7540m
"Phu Dorje Sherpa (Khumjung, Khumbu)",1969 Aut,1969,3,18-Oct,10,NA,Nepal,1,32,NA,0,1,NA,Avalanche,5800m
Kami Tsering Sherpa,1970 Spr,1970,1,5-Apr,4,7:00,Nepal,1,45,0,0,1,NA,Icefall Collapse,5700m
Kunga Norbu Sherpa,1970 Spr,1970,1,5-Apr,4,7:00,Nepal,1,33,0,0,1,NA,Icefall Collapse,5700m
Nima Dorje Sherpa,1970 Spr,1970,1,5-Apr,4,7:00,Nepal,1,25,0,0,1,NA,Icefall Collapse,5700m
Nima Norbu Sherpa,1970 Spr,1970,1,5-Apr,4,7:00,Nepal,1,42,0,0,1,NA,Icefall Collapse,5700m
Pasang Sherpa,1970 Spr,1970,1,5-Apr,4,7:00,Nepal,1,44,0,0,1,NA,Icefall Collapse,5700m
Tshering Tarke Sherpa,1970 Spr,1970,1,5-Apr,4,7:00,Nepal,1,50,0,0,1,NA,Icefall Collapse,5700m
"Kyak Tsering Sherpa (Namche Bazar, Khumbu)",1970 Spr,1970,1,9-Apr,4,7:20,Nepal,1,30,0,0,1,NA,Icefall Collapse,5525m
Kyoshi Narita,1970 Spr,1970,1,21-Apr,4,20:45,Japan,1,28,0,0,1,NA,Illness,6150m
Harsh Vardhan Bahuguna,1971 Spr,1971,1,18-Apr,4,18:00,India,1,32,0,0,1,NA,Exposure/Frostbite,6800m
Tony Tighe,1972 Aut,1972,3,16-Nov,11,13:00,Australia,1,NA,0,0,1,NA,Icefall Collapse,5900m
"Jangbu Sherpa (Namche Bazar, Khumbu)",1973 Aut,1973,3,12-Oct,10,NA,Nepal,1,28,0,0,1,NA,Avalanche,6900m
Gerard Devouassoux,1974 Aut,1974,3,9-Sep,9,19:10,France,1,34,0,0,1,NA,Avalanche,6400m
Lhakpa Sherpa (Dolakha),1974 Aut,1974,3,9-Sep,9,19:10,Nepal,1,NA,0,0,1,NA,Avalanche,6400m
"Nawang Lotuk Sherpa (Thami, Khumbu)",1974 Aut,1974,3,9-Sep,9,19:10,Nepal,1,NA,0,0,1,NA,Avalanche,6400m
"Nima Wangchu Sherpa (Thami, Khumbu)",1974 Aut,1974,3,9-Sep,9,19:10,Nepal,1,NA,0,0,1,NA,Avalanche,5800m
"Pemba Dorje Sherpa (Namche Bazar, Khumbu)",1974 Aut,1974,3,9-Sep,9,19:10,Nepal,1,24,0,0,1,NA,Avalanche,6400m
"Sanu Wangel Sherpa (Taksindu, Solukhumbu)",1974 Aut,1974,3,9-Sep,9,19:10,Nepal,1,NA,0,0,1,NA,Avalanche,6400m
Zong-Yue Guo,1975 Spr,1975,1,4-May,5,NA,China,1,NA,1,0,1,NA,Fall,8100m
"Mingma Nuru Sherpa (Khunde, Khumbu)",1975 Aut,1975,3,23-Aug,8,NA,Nepal,1,NA,0,0,1,NA,Other,5000m
Michael (Mick) Burke,1975 Aut,1975,3,26-Sep,9,14:00,UK,1,34,1,0,1,NA,Fall,8800m
Terry Thompson,1976 Spr,1976,1,10-Apr,4,17:00,UK,1,39,0,0,1,NA,Crevasse,6600m
Ming-Ji Shi,1978 Spr,1978,1,31-Dec,12,NA,China,1,NA,NA,0,1,NA,AMS,5700m
"Dawa Nuru Sherpa (Thami, Khumbu)",1978 Spr,1978,1,18-Apr,4,13:45,Nepal,1,22,0,0,1,NA,Icefall Collapse,5800m
Nima Tashi,1979 Aut,1979,3,12-Oct,10,NA,China,1,NA,0,0,1,NA,Avalanche,6800m
San Luo,1979 Aut,1979,3,12-Oct,10,NA,China,1,NA,0,0,1,NA,Avalanche,6800m
Hong-Bao Wang,1979 Aut,1979,3,12-Oct,10,NA,China,1,NA,0,0,1,NA,Avalanche,6800m
Akira Ube,1980 Spr,1980,1,2-May,5,NA,Japan,1,31,1,0,1,NA,Avalanche,8300m
Nawang Kersang Sherpa,1980 Aut,1980,3,6-Sep,9,6:00,Nepal,1,NA,0,0,1,NA,Icefall Collapse,5700m
Mario (Franco) Piana,1980 Aut,1980,3,22-Sep,9,10:30,Italy,1,37,0,0,1,NA,Avalanche,6400m
Noboru Takenaka,1980 Win,1980,4,12-Jan,1,10:00,Japan,1,28,0,0,1,NA,Fall,6800m
